,timestamp,translation_x,translation_y,translation_z,rotation_x,rotation_y,rotation_z,rotation_w
0,1739949391,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,1739949392,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2,1739949392,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3,1739949392,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4,1739949392,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5,1739949392,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6,1739949392,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7,1739949392,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8,1739949392,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9,1739949392,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10,1739949393,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11,1739949393,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12,1739949393,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13,1739949393,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14,1739949393,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15,1739949393,0.0,0.0,0.0,0.0,0.0,0.0,1.0
16,1739949393,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17,1739949393,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,1739949394,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,1739949394,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20,1739949394,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21,1739949394,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,1739949394,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,1739949394,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,1739949394,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,1739949394,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,1739949394,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,1739949395,0.0,0.0,0.0,0.0,0.0,0.0,1.0
28,1739949395,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,1739949395,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,1739949395,0.0,0.0,0.0,0.0,0.0,0.0,1.0
