,timestamp,translation_x,translation_y,translation_z,rotation_x,rotation_y,rotation_z,rotation_w
0,1739957338,-0.9595220685005188,0.33491477370262146,0.1334221363067627,0.0038087876886661156,0.0038474944025069144,0.03993742464639468,0.9991875193996693
1,1739957338,-0.9595147967338562,0.33490321040153503,0.13339297473430634,0.004102478894647332,0.00385522262299451,0.03987868388193468,0.9991886677214111
2,1739957338,-0.9595334529876709,0.33513984084129333,0.133571594953537,0.0023841356635927163,0.003732067578376058,0.03861634091112158,0.9992443000921025
3,1739957338,-0.9595366716384888,0.3348705470561981,0.13340036571025848,0.00412232401873762,0.003854723358286258,0.039856886449228426,0.9991894581239211
4,1739957338,-0.9594720005989075,0.33486929535865784,0.1333988904953003,0.004087934222932787,0.0037558205923792316,0.039843676422729575,0.9991905020508062
5,1739957338,-0.9594812989234924,0.33487826585769653,0.13339783251285553,0.00398002186949489,0.0036651272081801925,0.03972317759413836,0.9991960795845404
6,1739957338,-0.9595827460289001,0.335148423910141,0.1335633248090744,0.002583182956478554,0.003939805253857803,0.038667951745936194,0.9992410044395237
7,1739957338,-0.9594619274139404,0.3348791301250458,0.13340577483177185,0.0039406402078311555,0.003720606303057461,0.03997879469512893,0.9991858267411892
8,1739957338,-0.9595385193824768,0.3348596692085266,0.13338857889175415,0.004130189645221229,0.00388893367864634,0.04001234423324709,0.999183075232959
9,1739957338,-0.9596191048622131,0.3351280391216278,0.13350214064121246,0.0026968455993399937,0.004101676911320827,0.03870538745798369,0.9992386035274076
10,1739957338,-0.9595961570739746,0.3348892331123352,0.1333247572183609,0.003928737907334643,0.004084169881405098,0.03974614034173564,0.9991937307606263
11,1739957338,-0.9595082402229309,0.33486372232437134,0.13339337706565857,0.004126695210290615,0.003739401914823892,0.03987141477149076,0.9991892940781686
12,1739957338,-0.9594977498054504,0.33486008644104004,0.13341578841209412,0.004068514277944207,0.0037260320867519374,0.039773211084854446,0.9991935070628228
13,1739957338,-0.9594643712043762,0.33487802743911743,0.13339641690254211,0.0040838698042702445,0.0036076234113393358,0.039868723677429246,0.9991900695669432
14,1739957338,-0.959583044052124,0.3351745009422302,0.13356932997703552,0.0025174747969310077,0.003753926112972114,0.03871673376258477,0.9992400053028843
15,1739957338,-0.9594458937644958,0.3347954750061035,0.1333274245262146,0.0039599197586699525,0.0035876328327425736,0.039822368087779524,0.9991924929654851
16,1739957338,-0.9594553112983704,0.3347632586956024,0.13332869112491608,0.004156158364856371,0.0035983615438992833,0.040021166187905875,0.9991837090498896
17,1739957338,-0.9596201181411743,0.335050106048584,0.13344471156597137,0.002655851381772768,0.004293487607754006,0.03861113968668113,0.999241563657356
18,1739957338,-0.9595755934715271,0.33475619554519653,0.1332264393568039,0.004410815834362977,0.004182654744139269,0.03987306262260577,0.9991862592268885
19,1739957338,-0.9595560431480408,0.33478543162345886,0.13328732550144196,0.00408166374132795,0.004145545407718071,0.0397660069070452,0.9991920828522989
20,1739957338,-0.9594887495040894,0.33505669236183167,0.13353629410266876,0.0023516180301171173,0.0036367039257270187,0.03862453096853122,0.9992444119353251
21,1739957338,-0.9594546556472778,0.33484816551208496,0.13333384692668915,0.003832976430384364,0.003630913245576439,0.039959866965906775,0.999187340440318
22,1739957338,-0.9595949649810791,0.3348059058189392,0.13326625525951385,0.0042516847558035755,0.004260831446690927,0.0397355815017729,0.9991920977655085
23,1739957338,-0.9596148133277893,0.33480438590049744,0.13325566053390503,0.004349516944015352,0.004342429420044795,0.03979092919069525,0.9991891225757621
24,1739957338,-0.9596233367919922,0.3348254859447479,0.1332399547100067,0.004309411868242592,0.00440594375666343,0.03985559574208594,0.9991864381864335
25,1739957338,-0.9596583843231201,0.33507493138313293,0.13342228531837463,0.002635762871188383,0.004391951170100278,0.03878487922500085,0.9992344578394902
26,1739957338,-0.9595949649810791,0.33478692173957825,0.1332678198814392,0.004269676583153337,0.004343442167463239,0.03986831170549745,0.9991863785332554
27,1739957338,-0.9596647024154663,0.3350556194782257,0.13342535495758057,0.002722273170962636,0.004377966530019995,0.0386368581367162,0.9992400202153787
28,1739957338,-0.9595984220504761,0.33479976654052734,0.13327965140342712,0.00429231143571612,0.004312181750549223,0.03984455099567546,0.9991873628102387
29,1739957338,-0.9596284031867981,0.33481377363204956,0.1332230418920517,0.004415547791270598,0.004358237238288976,0.03971611534829116,0.9991917398484138
30,1739957338,-0.9596269130706787,0.33480802178382874,0.13326136767864227,0.004400146508095615,0.004265784685162061,0.039780297332872326,0.9991896519961394
31,1739957338,-0.959600031375885,0.3348030745983124,0.1333063393831253,0.004220628115187783,0.004192849266006137,0.03971625532440679,0.9991932833649692
32,1739957338,-0.9596096277236938,0.33480238914489746,0.13325554132461548,0.004436781434423092,0.004430374332304932,0.03975355949001064,0.99918984586832
33,1739957338,-0.9595852494239807,0.33476635813713074,0.13324618339538574,0.004309364115303663,0.004189236117547097,0.03963893646266681,0.999195997562211
34,1739957338,-0.9595954418182373,0.33480313420295715,0.13324791193008423,0.004334021016797643,0.004174310624278465,0.039762765976384264,0.9991910314704525
35,1739957338,-0.9595627188682556,0.33475518226623535,0.13322554528713226,0.004363723761635546,0.004110371584472753,0.03990544083260537,0.9991854762785023
36,1739957338,-0.9595922827720642,0.33482280373573303,0.13326238095760345,0.004258529780836361,0.004029964869949713,0.039739015227192316,0.9991928956219042
37,1739957338,-0.9595746994018555,0.33476972579956055,0.13324998319149017,0.004352561518714026,0.004201620756654025,0.03980414711696959,0.9991891896854029
38,1739957338,-0.9595586657524109,0.33480194211006165,0.13328269124031067,0.00409237797433376,0.003947406477224055,0.03977655396605552,0.9991924183994637
39,1739957338,-0.9596436023712158,0.3347780704498291,0.13325603306293488,0.004253344266669083,0.0041359388632300174,0.03984738222962391,0.9991881681270492
40,1739957339,-0.9595833420753479,0.33474937081336975,0.1332458108663559,0.004346808555476619,0.004139500424586816,0.03954841187419825,0.9991996214514306
41,1739957339,-0.9596745371818542,0.3351161777973175,0.13351412117481232,0.0030467853358754483,0.004187306533780443,0.038570346925866035,0.9992424733176944
42,1739957339,-0.9597029089927673,0.33513087034225464,0.1335076093673706,0.002848788657529479,0.004237572944582441,0.03851308058560589,0.9992450531695598
43,1739957339,-0.9596908092498779,0.33510497212409973,0.13352873921394348,0.002891316007908946,0.004177355750163628,0.03847491605227946,0.9992466487971485
44,1739957339,-0.9596871137619019,0.334828644990921,0.1332862377166748,0.004617531646105933,0.0045262369613637814,0.03965906667380169,0.9991923512900398
45,1739957339,-0.9596343040466309,0.33505892753601074,0.13349750638008118,0.002995046701512201,0.004194776231225718,0.03848406097269373,0.9992459255457067
46,1739957339,-0.9596419334411621,0.3348125219345093,0.13330470025539398,0.00467435546020763,0.004128675607330684,0.03971986876845002,0.999191389387801
47,1739957339,-0.9596734046936035,0.3350891172885895,0.13351167738437653,0.0027912643191537567,0.004113296169679932,0.03855314448170943,0.9992441882488674
48,1739957339,-0.9596200585365295,0.3348287045955658,0.1333257555961609,0.0044195358063968924,0.004160193919229462,0.03963835138365773,0.9991956620162481
49,1739957339,-0.9596821665763855,0.3350771367549896,0.1335141658782959,0.0030883054245919683,0.004335445728898244,0.038473947227411265,0.9992454259799721
50,1739957339,-0.9596728086471558,0.334870845079422,0.13335572183132172,0.004528585196230877,0.004214748143913995,0.03940812677526267,0.9992040506315171
51,1739957339,-0.9596381783485413,0.33483317494392395,0.13334468007087708,0.004633009326060592,0.004056596534610294,0.03958178770301401,0.9991973546580672
52,1739957339,-0.9596329927444458,0.33485761284828186,0.13334673643112183,0.00447170757857122,0.004205275487616561,0.03953278345704679,0.9991994201245965
53,1739957339,-0.9597020745277405,0.3350858986377716,0.13354450464248657,0.002918729149864677,0.0042042775460045395,0.03837952565841822,0.9992501308354227
54,1739957339,-0.9597145915031433,0.3350864350795746,0.13356024026870728,0.0029246159734169406,0.0040940419280748345,0.03838020490892486,0.9992505483809535
55,1739957339,-0.9596139192581177,0.3348190486431122,0.13334420323371887,0.0045548733553447355,0.004100166740132671,0.039411843069753295,0.9992042594139322
56,1739957339,-0.9596751928329468,0.33482375741004944,0.13334691524505615,0.004604996048499474,0.0042609589166109725,0.03941319149347401,0.9992032975231571
57,1739957339,-0.9596102833747864,0.3347568213939667,0.13334891200065613,0.004597701076535895,0.003996355401455805,0.039503750702002106,0.9992008517812018
58,1739957339,-0.9596038460731506,0.3347952365875244,0.13335654139518738,0.0046106573952004164,0.004051273192701731,0.03960567190370605,0.9991965344355174
59,1739957339,-0.9597064256668091,0.3350484073162079,0.13348083198070526,0.0031826152508160166,0.004216988653467604,0.03832502074455622,0.9992513536468416
60,1739957339,-0.9596759080886841,0.3350471258163452,0.13353393971920013,0.0032462138432891655,0.0040031241458749435,0.03820401460824601,0.9992566698766521
61,1739957339,-0.959632396697998,0.33479854464530945,0.1333755999803543,0.00474080601203697,0.003966633207037643,0.039353938995914384,0.9992062130187029
62,1739957339,-0.9597011804580688,0.33508384227752686,0.1335258185863495,0.00313332995925521,0.004263160194774871,0.038356680806801456,0.9992501084669072
63,1739957339,-0.9597265124320984,0.33507561683654785,0.1335292011499405,0.0031370938368129077,0.004407908037008542,0.03830148209967339,0.9992515847878563
64,1739957339,-0.9596414566040039,0.33483004570007324,0.1333608329296112,0.004555968183385503,0.004037966950843625,0.03944072764156547,0.9992033646318459
65,1739957339,-0.9597156047821045,0.3351374566555023,0.13351158797740936,0.0031193963851917244,0.004282010635429132,0.03829640958052186,0.9992523751405992
66,1739957339,-0.9596965909004211,0.33511558175086975,0.13349857926368713,0.0031031213636768754,0.004253119102946223,0.038309001697967894,0.9992520694381972
67,1739957339,-0.9596682786941528,0.33516743779182434,0.13359548151493073,0.0031290039806800324,0.004280865802590183,0.03844695258747662,0.9992465742351684
68,1739957339,-0.9597185850143433,0.33521026372909546,0.13355383276939392,0.0031295343635895593,0.004306589823950463,0.038409650691613444,0.999247893981394
69,1739957339,-0.9597188234329224,0.3351857364177704,0.13355056941509247,0.0031713271565995066,0.004397246897172259,0.038542161113096426,0.9992422645432637
70,1739957339,-0.9597073793411255,0.3352142870426178,0.13358168303966522,0.003151272951481021,0.0043163065457148455,0.03847081906157179,0.999245433436179
71,1739957339,-0.9596716165542603,0.3352038860321045,0.13352976739406586,0.0030049855566753976,0.004141441298242456,0.038449342284391834,0.9992474466099874
72,1739957339,-0.9597116708755493,0.33521828055381775,0.13354158401489258,0.0030343182045269347,0.004419497923118765,0.038590361296171834,0.999240736014853
73,1739957339,-0.9597112536430359,0.3351190984249115,0.13351866602897644,0.0029836832549597235,0.0043521913542655145,0.03860343783264776,0.9992406838211587
74,1739957339,-0.9596992135047913,0.33510345220565796,0.13349585235118866,0.0028356759768000442,0.004321090497426318,0.03853878428728378,0.9992437408758017
75,1739957339,-0.9596342444419861,0.3351340889930725,0.1334969848394394,0.0029032309833438266,0.004202520723918661,0.038540902258683125,0.9992439720185773
76,1739957339,-0.9596410393714905,0.3350924849510193,0.1334809809923172,0.003020727030375815,0.0044582325643539545,0.03861221973179849,0.9992397592466928
77,1739957339,-0.959605872631073,0.3348698914051056,0.1333114057779312,0.004329691180041015,0.004308952966906474,0.03971842008659258,0.9991922394409898
78,1739957339,-0.9595910906791687,0.33516064286231995,0.1335907131433487,0.0026415832282951986,0.003815873561467363,0.038568949663397904,0.9992451575564892
79,1739957339,-0.9596060514450073,0.3348985016345978,0.13335315883159637,0.004275498224336835,0.004247260437412636,0.0396076202253887,0.9991971384176421
80,1739957339,-0.9594959020614624,0.3348815441131592,0.13339398801326752,0.0040785249194133935,0.0037777434179495045,0.03977402894664195,0.9991932386253923
81,1739957339,-0.9597069621086121,0.33513954281806946,0.13346301019191742,0.0029177616804402723,0.004428088134027771,0.03847649696305096,0.999245433436179
82,1739957339,-0.9596050381660461,0.33486121892929077,0.1333485245704651,0.004403236113113956,0.004164473971785192,0.039805540666551224,0.9991890703793717
83,1739957339,-0.9595591425895691,0.33511221408843994,0.13358406722545624,0.0025934783504440364,0.0036798516365620726,0.03870301295479694,0.9992406167149762
84,1739957339,-0.9596818685531616,0.33513838052749634,0.13349922001361847,0.00289555144256105,0.004330608827805481,0.03842684165061827,0.9992478268756958
85,1739957339,-0.959583044052124,0.3348729908466339,0.1333395540714264,0.004386462702042087,0.004123177151445828,0.03967442470861638,0.999194528615718
86,1739957339,-0.9595071077346802,0.33484989404678345,0.13337518274784088,0.004334724696263014,0.0038832492306407193,0.039866187405183384,0.9991880861040705
87,1739957339,-0.9595268368721008,0.3348733186721802,0.13341720402240753,0.004200468892328331,0.0037275070483332676,0.0397824623845205,0.9991925824447033
88,1739957339,-0.9594782590866089,0.3348516523838043,0.13338613510131836,0.004308380296459722,0.003708363608144807,0.03967322441891741,0.9991965418920891
89,1739957339,-0.9595329761505127,0.3348970413208008,0.1334325224161148,0.004252729687967928,0.003811700250143195,0.03972391813903214,0.9991943794839736
90,1739957339,-0.9595039486885071,0.33488544821739197,0.13339488208293915,0.004197234495196335,0.0036543790584892925,0.039706762487999814,0.9991958782569926
91,1739957339,-0.9595050811767578,0.3348882794380188,0.1334177553653717,0.0042307537016560435,0.0035900394559345203,0.0397493734901336,0.9991942750917392
92,1739957339,-0.9595246911048889,0.3348505198955536,0.13338975608348846,0.004276873669521078,0.0036000363687900094,0.03972042038035738,0.9991951922517107
93,1739957339,-0.9595569968223572,0.33515238761901855,0.13360106945037842,0.0027036119366323336,0.0037026779450280555,0.0385418234010531,0.9992464773045859
94,1739957339,-0.9595261812210083,0.3348527252674103,0.13344210386276245,0.004244298558075691,0.003643142700046775,0.03965455005177602,0.9991977945953392
95,1739957339,-0.9595741033554077,0.3351011276245117,0.13357429206371307,0.002783762940351362,0.0036842246682903083,0.038403183132857885,0.9992516593494625
96,1739957339,-0.9595451951026917,0.3349648118019104,0.13351604342460632,0.002700023393091952,0.0034994432565487793,0.03837125311646729,0.9992537694406121
97,1739957339,-0.9594911932945251,0.33479568362236023,0.13340573012828827,0.004353546949790649,0.003477057847604291,0.039618273601375355,0.9991993530156429
98,1739957339,-0.9594685435295105,0.33474522829055786,0.1333770900964737,0.004334982359608247,0.0036953138306415187,0.03958910792332438,0.9991998078651297
99,1739957339,-0.9594910740852356,0.3347438871860504,0.13339275121688843,0.0042695937882123594,0.0034640448731509755,0.039684361350748425,0.9991971384176421
100,1739957339,-0.9594599008560181,0.3347402513027191,0.13337497413158417,0.004415977882184122,0.0036560406165909135,0.03954082288357514,0.9992015079564603
101,1739957339,-0.9595544338226318,0.3351404666900635,0.13363982737064362,0.0028342601896392166,0.0035893947604966575,0.03828145373642059,0.9992565282103059
102,1739957339,-0.9594691395759583,0.33476001024246216,0.13344740867614746,0.004293573020285176,0.0033531141819829833,0.03936277889056373,0.9992101351297261
103,1739957339,-0.9594990015029907,0.33474093675613403,0.13340453803539276,0.004472615870261375,0.003673779267206899,0.03956574768918303,0.9992002030620567
104,1739957339,-0.9595484137535095,0.33504003286361694,0.13358698785305023,0.002856483777758667,0.0035024861181317305,0.038157101451499545,0.9992615312569952
105,1739957339,-0.9595261216163635,0.3349457085132599,0.1335904747247696,0.002874258977730673,0.0035479681303125215,0.03815581967599898,0.9992613672230747
106,1739957339,-0.9595101475715637,0.3349566161632538,0.13359636068344116,0.003018196034161985,0.0033411063038051424,0.038109418383340636,0.9992634251012182
107,1739957339,-0.9594983458518982,0.3347048759460449,0.13340993225574493,0.004608061710774074,0.0034591834773232168,0.039325345806277015,0.9992098443273459
108,1739957339,-0.9594472646713257,0.3346872627735138,0.13342811167240143,0.004595850040211418,0.0033456176912773994,0.039173838582095506,0.9992162419601591
109,1739957339,-0.9594899415969849,0.3349657952785492,0.1336020678281784,0.003115226583728744,0.003280735914154941,0.03812765067663253,0.9992626347572151
110,1739957339,-0.9594658017158508,0.3346863389015198,0.13343487679958344,0.004653143863216349,0.003249576168084141,0.03907196560133501,0.9992202833341357
111,1739957339,-0.9594742059707642,0.3347139060497284,0.13341650366783142,0.004508710156984095,0.0032953927038418505,0.03912939567817512,0.9992185459927133
112,1739957339,-0.9594733119010925,0.3347148299217224,0.1333945095539093,0.0047062199009949394,0.0031832393821354787,0.03919108149502981,0.9992155783381468
113,1739957339,-0.9595322012901306,0.3349715769290924,0.13359475135803223,0.0032458398226073376,0.0033726444235434253,0.038086115314791606,0.999263499661941
114,1739957339,-0.9594372510910034,0.33466842770576477,0.1334225833415985,0.004760336646382935,0.003216123178319257,0.039273338256238535,0.9992119917890812
115,1739957339,-0.9594596028327942,0.33469411730766296,0.13348765671253204,0.004649513142948874,0.0031862240557878766,0.03922758193747206,0.9992144076780166
